"EDCS-ID","publication","province","place","cleaned_place","dating_from","dating_to","status","inscription","inscription_interpretive_cleaning","latitude","longitude"
"EDCS-67300052","GlasSarajevo-1982-20,10 = AHB p 500","Dalmatia","Glamoc / Municipium Salvium","Municipium Salvium","-30","30","tituli sepulcrales;  viri","[3] C(ai) f(ilius) / [3] Arne(nsi) / [3 a]n(norum) L et [ // Satu[rnin 3] / Sen[3 A]/rne(nsi?) [3] / S[","Cai filius Arnensi annorum L et Saturnin Sen Arnensi S","44.0449852","16.8499014"
"EDCS-67300063","GlasSarajevo-1985/86-92,11","Dalmatia","Glamoc / Municipium Salvium","Municipium Salvium","71","150","tituli sacri","[3] s(acrum) / [3]V C / [3]I[","sacrum V C I","44.0449852","16.8499014"
"EDCS-67300064","GlasSarajevo-1985/86-94,13","Dalmatia","Glamoc / Municipium Salvium","Municipium Salvium","71","150","tituli sacri","I[","I","44.0449852","16.8499014"
"EDCS-67300066","GlasSarajevo-1985/86-95,15","Dalmatia","Glamoc / Municipium Salvium","Municipium Salvium","71","150","tituli sacri","I(ovi) O(ptimo) M(aximo) / [","Iovi Optimo Maximo","44.0449852","16.8499014"
"EDCS-07400599","AHB p 517 = AE 1987, 00810","Dalmatia","Glavica / Municipium Salvium","Municipium Salvium","71","150","tituli sacri","I(ovi) O(ptimo) M(aximo) / [","Iovi Optimo Maximo","44.1102759","16.7852904"
"EDCS-10100650","ILJug-03, 01671 = AHB p 386 = AE 2007, +01112","Dalmatia","Golubic / Raetinium","Raetinium","51","150","nomen singulare;  servi/servae;  tituli sepulcrales;  viri","D(is) M(anibus) / Privato servo h(ic) s(itus) e(st)","Dis Manibus Privato servo hic situs est","44.7860068","15.9241214"
"EDCS-10100652","ILJug-03, 01673 = AHB p 388","Dalmatia","Golubic / Raetinium","Raetinium","1","100","nomen singulare;  servi/servae;  tituli sepulcrales;  viri","]ritus Sili serv<u=O>s h(ic) [s(itus) e(st)] / [3] an(norum) IIII [","ritus Sili servus hic situs est annorum IIII","44.7860068","15.9241214"
"EDCS-28300068","CIL 03, 02743 (p 1616)","Dalmatia","Gornji Muc / Andetrium","Andetrium","1","150","mulieres;  tituli sacri;  tria nomina","Castori / et Polluci / sac{e}rum / Fab{e}ricia / Pieris / v(otum) s(olvit) l(ibens) m(erito)","Castori et Polluci sacrum Fabricia Pieris votum solvit libens merito","43.6871481","16.4940794"
"EDCS-28300070","CIL 03, 02745 = Visocnik-2012, 00015","Dalmatia","Gornji Muc / Andetrium","Andetrium","51","100","milites;  tituli sepulcrales;  tria nomina;  viri","L(ucio) Teren[t]io / L(uci) f(ilio) Claud(ia) / Severo Cel(eia) / mil(iti) coh(ortis) VIII / vexil<l=I>ar(iorum) ann(orum) / XXX stipend(iorum) XIV / L(ucius) Ae<b=R>utius / Felix posui(t)","Lucio Terentio Luci filio Claudia Severo Celeia militi cohortis VIII vexillariorum annorum XXX stipendiorum XIV Lucius Aebutius Felix posuit","43.6871481","16.4940794"
"EDCS-30200136","CIL 03, 09782","Dalmatia","Gornji Muc / Andetrium","Andetrium","71","130","milites;  mulieres;  tituli sepulcrales;  tria nomina;  viri","Ser(vius) Ennius Ser(vi) f(ilius) / Claudia Fuscus / domo Cemeneli / miles coh(ortis) VIII vol(untariorum) / stip(endiorum) XVIIII ann(orum) XXXIIX / Fulvia Vitalis v(iva) f(ecit) sibi / et coniugi b(ene) m(erenti) f(ecit?) / h(oc) m(onumentum) h(eredem) n(on) s(equetur)","Servius Ennius Servi filius Claudia Fuscus domo Cemeneli miles cohortis VIII voluntariorum stipendiorum XVIIII annorum XXXIIX Fulvia Vitalis viva fecit sibi et coniugi bene merenti fecit hoc monumentum heredem non sequetur","43.6871481","16.4940794"
"EDCS-30200139","CIL 03, 09786 = ILJug-03, 01970 = AE 1941, 00057","Dalmatia","Gornji Muc / Andetrium","Andetrium","1","50","tituli sepulcrales;  viri","eiusd]em / [3 fr]ater f(aciendum) c(uravit)","eiusdem frater faciendum curavit","43.6871481","16.4940794"
"EDCS-32700504","CIL 03, 14950 = AE 1899, 00158","Dalmatia","Gornji Muc / Andetrium","Andetrium","71","150","milites;  nomen singulare;  tituli sacri;  tria nomina;  viri","I(ovi) O(ptimo) M(aximo) / Cassius / Dasantis / c(o)h(ortis) III Alpin(orum) / tessera(rius) ce(nturia) Nun/isiani / v(otum) s(olvit) l(ibens) m(erito)","Iovi Optimo Maximo Cassius Dasantis cohortis III Alpinorum tesserarius centuria Nunisiani votum solvit libens merito","43.6871481","16.4940794"
"EDCS-32700505","CIL 03, 14951 (p 2328,114) = Legio-VII 00090","Dalmatia","Gornji Muc / Andetrium","Andetrium","42","100","milites;  tituli sacri;  tria nomina;  viri","] / Nymp[his] / sacr[um] / [1] Iulius [3]/us |(centurio) l[eg(ionis)] / [VII] C(laudiae) P(iae) [F(idelis)] / [cu]m Pri[","Nymphis sacrum Iulius us centurio legionis VII Claudiae Piae Fidelis cum Pri","43.6871481","16.4940794"
"EDCS-10100909","ILJug-03, 01969 = AE 1941, 00056","Dalmatia","Gornji Muc / Andetrium","Andetrium","1","100","milites;  tituli sepulcrales;  tria nomina;  viri","] Valer[ius] / Messor imag[inifer] / posui[t","Valerius Messor imaginifer posuit","43.6871481","16.4940794"
"EDCS-71400196","Dodig-2003, 00009","Dalmatia","Grab","Grab","1","100","tituli sepulcrales","] m(enses?) II[","menses II","43.2148243","17.4579442"
"EDCS-10101878","ILJug-02, 00875 = ILJug-03, 02857","Dalmatia","Gradina / Domavium","Domavium","1","150","mulieres;  tituli sepulcrales;  viri","] C(ai) f(ilius) / [3] Quintae","Cai filius Quintae","43.2078027","18.4200399"
"EDCS-10101880","ILJug-02, 00877 = ILJug-03, 02859","Dalmatia","Gradina / Domavium","Domavium","1","150","tituli sepulcrales;  tria nomina;  viri","] ex testam/[e]nto / [frat]ris posuit / [3]rio Celso","ex testamento fratris posuit rio Celso","43.2078027","18.4200399"
"EDCS-10101867","ILJug-03, 02844 = Liburnia 00086","Dalmatia","Gradina / Domavium","Domavium","1","150","mulieres;  tituli sacri;  tria nomina","Titia M(arci) f(ilia) / Rufina / T[3] / v(otum) s(olvit) l(ibens) [m(erito)]","Titia Marci filia Rufina T votum solvit libens merito","43.2078027","18.4200399"
"EDCS-10101868","ILJug-03, 02845 = D 09379 = AE 1905, 00164","Dalmatia","Gradina / Domavium","Domavium","42","69","milites;  termini;  tria nomina;  viri","] Caesaris Au[g(usti) 3] / inter Sidrinos et / Asseriates Q(uintus) Aebu/tius Liberalis |(centurio) leg(ionis) / XI definit","Caesaris Augusti inter Sidrinos et Asseriates Quintus Aebutius Liberalis centurio legionis XI definit","43.2078027","18.4200399"
"EDCS-10101872","ILJug-03, 02849 = Liburnia 00088 = AE 1910, 00081","Dalmatia","Gradina / Domavium","Domavium","1","150","tituli sacri;  tria nomina;  viri","Val(etudini) Sta(tae?) sac(rum) / Lurnio Cal() / v(otum) s(olvit) l(ibens)","Valetudini Statae sacrum Lurnio Cal votum solvit libens","43.2078027","18.4200399"
"EDCS-10101874","ILJug-03, 02852","Dalmatia","Gradina / Domavium","Domavium","1","150","tituli sepulcrales;  tria nomina;  viri","Bae]bilius / [Ma]ximus / [sib]i et suis","Baebilius Maximus sibi et suis","43.2078027","18.4200399"
"EDCS-10101875","ILJug-03, 02853","Dalmatia","Gradina / Domavium","Domavium","1","150","tituli sepulcrales;  tria nomina;  viri","Q(uintus) Gelli[us] / Hermer[os] / sibi q[3] / Maxim[","Quintus Gellius Hermeros sibi q Maxim","43.2078027","18.4200399"
"EDCS-10101876","ILJug-03, 02855","Dalmatia","Gradina / Domavium","Domavium","1","150","tituli sepulcrales;  tria nomina;  viri","Q(uinto) Ostilio [3] / ann(orum) VIII [3]/us Lupus [","Quinto Ostilio annorum VIII us Lupus","43.2078027","18.4200399"
"EDCS-10101879","ILJug-03, 02858","Dalmatia","Gradina / Domavium","Domavium","1","150","nomen singulare;  tituli sepulcrales;  tria nomina;  viri","] Turrani[us] / [Das]antis(?) f(ilius) Ver[us] / [p(osuit?) si]bi et Apio avo","Turranius Dasantis filius Verus posuit sibi et Apio avo","43.2078027","18.4200399"
"EDCS-30301449","CIL 03, 09937 = Liburnia 00118","Dalmatia","Gradina di Perusic","Gradina di Perusic","1","150","mulieres;  tituli sacri;  tria nomina","Vesia / C(ai) f(ilia) Qui/ncta / v(otum) s(olvit) l(ibens) m(erito)","Vesia Cai filia Quincta votum solvit libens merito","44.010626","15.6366957"
"EDCS-09300467","AE 1976, 00524","Dalmatia","Grusine, Sibenik","Rider","71","130","tituli sepulcrales;  tria nomina;  viri","Raecio / Eumolpo","Raecio Eumolpo","43.7337065","15.8964835"
"EDCS-07400592","AE 1987, 00803","Dalmatia","Hardomilje / Bigeste","Bigeste","1","150","mulieres;  tituli sepulcrales;  tria nomina;  viri","Valeriae Puden/till(a)e anno(rum) XXXV / T(itus) F(lavius) Maxiarcus c(oniugi) b(ene) m(erenti) / posuit / item Fl(avius) Bennus et Fla(via) Sabina / fili(us) [et f]ili(a) e[i]us","Valeriae Pudentillae annorum XXXV Titus Flavius Maxiarcus coniugi bene merenti posuit item Flavius Bennus et Flavia Sabina filius et filia eius","43.1575578","17.5493918"
"EDCS-31300303","CIL 03, 14632 = D 09166","Dalmatia","Hardomilje / Bigeste","Bigeste","71","100","milites;  nomen singulare;  tituli sepulcrales;  tria nomina;  viri","Ti(berius) Claudius Ligomarus / Carstimari f(ilius) / Claudia Salinis / eq(ues) coh(ortis) III Alpinae / ann(orum) LVII stipend(iorum) XX / [3] her(es) p(osuit)","Tiberius Claudius Ligomarus Carstimari filius Claudia Salinis eques cohortis III Alpinae annorum LVII stipendiorum XX heres posuit","43.1575578","17.5493918"
"EDCS-10100864","ILJug-03, 01920 = Legio-VII 00032","Dalmatia","Hardomilje / Bigeste","Bigeste","1","42","milites;  tituli sepulcrales;  tria nomina;  viri","M(arcus) Livius M(arci) / f(ilius) Pal(atina) dom(o) / Aloro ve/teranus / leg(ionis) VII an(norum) / L stip(endiorum) XXVI / h(ic) s(itus) e(st) t(estamento) f(ieri) i(ussit)","Marcus Livius Marci filius Palatina domo Aloro veteranus legionis VII annorum L stipendiorum XXVI hic situs est testamento fieri iussit","43.1575578","17.5493918"
"EDCS-10100865","ILJug-03, 01921 = Legio-VII 00063","Dalmatia","Hardomilje / Bigeste","Bigeste","1","42","praenomen et nomen;  tituli sepulcrales;  viri","T(itus) Varius T(iti) f(ilius) / Vel(ina) domo / Pessinunte / vet(eranus) leg(ionis) VII / an(norum) L sti(pendiorum) XXIX / h(ic) s(itus) e(st) her(es) pos(uit)","Titus Varius Titi filius Velina domo Pessinunte veteranus legionis VII annorum L stipendiorum XXIX hic situs est heres posuit","43.1575578","17.5493918"
"EDCS-10100866","ILJug-03, 01922","Dalmatia","Hardomilje / Bigeste","Bigeste","1","50","milites;  tituli sepulcrales;  viri","] Caenio / Q(uinti) f(ilio) [e]q(uiti) coh(ortis) / [II]I Alpinoru[m] / [d]omo [V]e[l]au/no ann(orum) [3] / st[ip(endiorum)] XX[","Caenio Quinti filio equiti cohortis III Alpinorum domo Velauno annorum stipendiorum XX","43.1575578","17.5493918"
"EDCS-10100867","ILJug-03, 01923","Dalmatia","Hardomilje / Bigeste","Bigeste","31","70","milites;  tituli sepulcrales;  viri","] / XXXI [domo El]/ococi [h(ic) s(itus?) e(st)] / i(ussit) t(estamento) f(ieri) [3] / her[es p(osuit)","XXXI domo Elococi hic situs est iussit testamento fieri heres posuit","43.1575578","17.5493918"
"EDCS-10100872","ILJug-03, 01928 = Hernandez-01, 00042 = AE 1907, 00249","Dalmatia","Hardomilje / Bigeste","Bigeste","1","100","milites;  nomen singulare;  tituli sepulcrales;  viri","Meduttus / Caturonis / f(ilius) miles coh(ortis) I / Bracaraug/ustanoru[m] / ann(orum) XXX s[tip(endiorum)","Meduttus Caturonis filius miles cohortis I Bracaraugustanorum annorum XXX stipendiorum","43.1575578","17.5493918"
"EDCS-10100873","ILJug-03, 01929","Dalmatia","Hardomilje / Bigeste","Bigeste","1","70","milites;  tituli sepulcrales;  viri","]SCA[3] / miles c[oh(ortis) I] / Bracarau[gustano]/rum an(norum) X[3] / h(ic) s(itus) e(st) / Cambi[3] / h(eres) p(osuit)","SCA miles cohortis I Bracaraugustanorum annorum X hic situs est Cambi heres posuit","43.1575578","17.5493918"
"EDCS-10100875","ILJug-03, 01931","Dalmatia","Hardomilje / Bigeste","Bigeste","51","150","milites;  tituli sepulcrales;  viri","] imag(inifer) et / vexi[l(larius)","imaginifer et vexillarius","43.1575578","17.5493918"
"EDCS-10100876","ILJug-03, 01932","Dalmatia","Hardomilje / Bigeste","Bigeste","31","70","tituli sepulcrales","] h(ic) s(itus) e(st) t(estamento) f(ieri) i(ussit) / [h]eredes / [po]s<u=I>erunt","hic situs est testamento fieri iussit heredes posuerunt","43.1575578","17.5493918"
"EDCS-10100877","ILJug-03, 01933","Dalmatia","Hardomilje / Bigeste","Bigeste","51","100","tituli sepulcrales","]F / [3]R / [3]ONE / [3]XXXIIX / [3] h(ic) s(itus?) [e(st)] / [3]us","F R ONE XXXIIX hic situs est us","43.1575578","17.5493918"
"EDCS-10100878","ILJug-03, 01934","Dalmatia","Hardomilje / Bigeste","Bigeste","51","150","mulieres;  nomen singulare;  tituli sepulcrales;  tria nomina;  viri","Tiberio Claudio Maximo / filio annorum XII Aelia / Maxima mater infelici filio / et Aeliae Annae(a)e matri / h(oc) m(onumentum) h(eredem) <n=M>(on) s(equetur) / et Primus pater","Tiberio Claudio Maximo filio annorum XII Aelia Maxima mater infelici filio et Aeliae Annaeae matri hoc monumentum heredem non sequetur et Primus pater","43.1575578","17.5493918"
"EDCS-30101161","Legio-VII 00060 = AE 2003, 01330","Dalmatia","Hardomilje / Bigeste","Bigeste","21","30","milites;  praenomen et nomen;  tituli sepulcrales;  tria nomina;  viri","Q(uintus) Valerius / Q(uinti) f(ilius) Qui(rina) dom(o) / Icon(io) vet(eranus) leg(ionis) / VII an(norum) LV stip(endiorum) / XXVIII h(ic) s(itus) e(st) / Q(uintus) Portorius et Q(uintus) Va/lerius Anteros posuer(unt)","Quintus Valerius Quinti filius Quirina domo Iconio veteranus legionis VII annorum LV stipendiorum XXVIII hic situs est Quintus Portorius et Quintus Valerius Anteros posuerunt","43.1575578","17.5493918"
"EDCS-66200163","OpuscArchZagreb-1997-86,4","Dalmatia","Hardomilje / Bigeste","Bigeste","1","100","milites;  tituli sepulcrales;  tria nomina;  viri","L(ucius) Oppius L(uci) [f(ilius) 3] / Ser(gia) Signinus do/mo Con(s)tan(ti)a vet(eranus) / leg(ionis) VII annor(um) LXXI / h(ic) s(itus) e(st)","Lucius Oppius Luci filius Sergia Signinus domo Constantia veteranus legionis VII annorum LXXI hic situs est","43.1575578","17.5493918"
"EDCS-10000656","ILJug-02, 00640","Dalmatia","Hodilje","Hodilje","1","150","mulieres;  tituli sepulcrales;  tria nomina;  viri","Pomponiae M(arci) f(iliae) / Lepi[d]ae / L(ucius) Sextilius Rufus / coniugi b(ene) m(erenti) / v(ivus) f(ecit) et sibi et suis","Pomponiae Marci filiae Lepidae Lucius Sextilius Rufus coniugi bene merenti vivus fecit et sibi et suis","42.8566583","17.6897181"
"EDCS-51400004","Legio-VII 00066 = AE 2008, 01058","Dalmatia","Hrvace","Hrvace","1","50","liberti/libertae;  milites;  mulieres;  tituli sepulcrales;  tria nomina;  viri","L(ucius) Vettius M(arci) [f(ilius)] / Maec(ia) Secun[dus] / Libarn[a] vet(eranus) le[g(ionis)] / VII vivus [f]ecit si[bi] / et Vettiae L(uci) f(iliae) Ver[ae] / et Vettiae L(uci) l(ibertae) S[3]","Lucius Vettius Marci filius Maecia Secundus Libarna veteranus legionis VII vivus fecit sibi et Vettiae Luci filiae Verae et Vettiae Luci libertae S","43.7559711","16.6189503"
"EDCS-31900304","CIL 03, 08486 = Hernandez-01, 00039","Dalmatia","Humac / Bigeste","Bigeste","1","70","milites;  nomen singulare;  tituli sepulcrales;  viri","Andamionius An/dami f(ilius) eq(ues) coh(ortis) I / Lucens(ium) / ann(orum) XXXV / st(ipendiorum) XV h(ic) s(itus) e(st) / Gav[i]llius f(ilius) [h]er(es?) / [d(e?)] s(uo?) pos(u)it","Andamionius Andami filius eques cohortis I Lucensium annorum XXXV stipendiorum XV hic situs est Gavillius filius heres de suo posuit","43.1878539","17.5296549"
"EDCS-31900306","CIL 03, 08492 = Hernandez-01, 00040","Dalmatia","Humac / Bigeste","Bigeste","31","70","milites;  nomen singulare;  tituli sepulcrales;  viri","Rufus Angeti f(ilius) / mil(es) coh(ortis) I Luce(nsium)/ annorum XXX / stipen(diorum) / h(ic) s(itus) e(st) / h(eres) p(osuit)","Rufus Angeti filius miles cohortis I Lucensium annorum XXX stipendiorum hic situs est heres posuit","43.1878539","17.5296549"
"EDCS-31900307","CIL 03, 08493 (p 1475) = Legio-VII 00055","Dalmatia","Humac / Bigeste","Bigeste","9","70","milites;  tituli sepulcrales;  viri","M(arcus) Sosius M(arci) f(ilius) / Fab(ia) Sebasto/[poli 3 leg(ionis)] VII / [","Marcus Sosius Marci filius Fabia Sebastopoli legionis VII","43.1878539","17.5296549"
"EDCS-31900309","CIL 03, 08495 (p 2132, 2322, 2328,121)","Dalmatia","Humac / Bigeste","Bigeste","1","100","milites;  mulieres;  tituli sepulcrales;  tria nomina;  viri","Vanaius Venio [3] / domo Bodion[t(icus) e]q(ues) coh(ortis) / Alp(inorum) an(norum) LIIII [sti]p(endiorum) XXV / h(ic) s(itus) e(st) Valeri[an]a et / Marcella [3] p(osuerunt)","Vanaius Venio domo Bodionticus eques cohortis Alpinorum annorum LIIII stipendiorum XXV hic situs est Valeriana et Marcella posuerunt","43.1878539","17.5296549"
"EDCS-30100677","CIL 03, 14226,1 (p 2328,121) = ILJug-03, 01917","Dalmatia","Humac / Bigeste","Bigeste","31","70","milites;  nomen singulare;  tituli sepulcrales;  viri","] / tur(ma) Ne[potis] / ann(orum) XLV [3] / t(estamento) [f(ieri) i(ussit)] / Neriu[s","turma Nepotis annorum XLV testamento fieri iussit Nerius","43.1878539","17.5296549"
"EDCS-10000684","ILJug-02, 00670 = Legio-VII 00058","Dalmatia","Humac / Bigeste","Bigeste","31","130","liberti/libertae;  milites;  mulieres;  tituli sepulcrales;  tria nomina;  viri","P[3]a / at[3] fa/to rapta h(ic) s(ita) e(st) / C(aius) Valerius C(ai) f(ilius) Den/to veter(anus) leg(ionis) VII lib(ertae) / suae posuit","P a at fato rapta hic sita est Caius Valerius Cai filius Dento veteranus legionis VII libertae suae posuit","43.1878539","17.5296549"
"EDCS-10100861","ILJug-03, 01916 = OpuscArchZagreb-1997-86","Dalmatia","Humac / Bigeste","Bigeste","1","100","milites;  tituli sepulcrales;  tria nomina;  viri","Q(uintus) Pius L(uci) [f(ilius)] / Ser(gia) Signinus do/mo Con(s)tan(ti)a vet(eranus) / leg(ionis) VII annor(um) LXXI / h(ic) s(itus) e(st)","Quintus Pius Luci filius Sergia Signinus domo Constantia veteranus legionis VII annorum LXXI hic situs est","43.1878539","17.5296549"
"EDCS-56900033","OpuscArchZagreb-1997-89,19","Dalmatia","Humac / Bigeste","Bigeste","1","150","milites;  tituli sepulcrales;  viri","] c(o)h[or(tis?) 3] / [3] sti[p(endiorum)","cohortis stipendiorum","43.1878539","17.5296549"
"EDCS-30900093","CIL 03, 10094 (p 2328,18) = D 02679","Dalmatia","Hvar / Lesina / Pharia","Pharia","1","150","milites;  ordo equester;  ordo senatorius;  tituli sacri;  tria nomina;  viri","L(ucius) Rustius Picen[s] / tr(ibunus) mil(itum) vovi[t] / praef(ectus) eq(uitum) fec[it]","Lucius Rustius Picens tribunus militum vovit praefectus equitum fecit","43.1739813","16.5564721"
"EDCS-30900096","CIL 03, 10097","Dalmatia","Hvar / Lesina / Pharia","Pharia","1","150",NA,"]noni [3] / [3]fii","noni fii","43.1739813","16.5564721"
"EDCS-31400673","CIL 03, 08512","Dalmatia","Imotski","Imotski","26","27","Augusti/Augustae;  tituli honorarii;  tituli sacri;  viri","Imp(eratori) Caesari divi / Aug(usti) f(ilio) August(o) pont(ifici) / max(imo) tr(ibunicia) pot(estate) XXVIII / [","Imperatori Caesari divi Augusti filio Augusto pontifici maximo tribunicia potestate XXVIII","43.4471115","17.2179703"
"EDCS-41300186","CIL 03, *00394,3 = AE 1999, 01234","Dalmatia","Ivosevci / Burnum","Burnum","42","70","milites;  tituli sepulcrales;  tria nomina;  viri","L(ucius) Tertius L(uci?) f(ilius) / [Te]rtianus / H[era]cl(ea) ann(orum) [3] / HIRACLRA mi<l=H>(es) / l<e=I>g(ionis) XI [C(laudiae) P(iae)] F(idelis) / ann(orum) XL stip(endiorum) XVII / L(ucius) Pomp(onius?) Pol[lio(?)","Lucius Tertius Luci filius Tertianus Heraclea annorum HIRACLRA miles legionis XI Claudiae Piae Fidelis annorum XL stipendiorum XVII Lucius Pomponius Pollio","44.0160408","16.0072244"
"EDCS-41300187","CIL 03, *00394,4 = ZPE-199-232 = AE 1999, 01235","Dalmatia","Ivosevci / Burnum","Burnum","42","69","milites;  tituli sepulcrales;  tria nomina;  viri","L(ucius) Tertius L(uci?) f(ilius) / Ser(gia) Tertianus / Heraclea mil(es) / leg(ionis) XI C(laudiae) [P(iae) F(idelis)] / ann(orum) XL / [stip(endiorum)] XVII / t(estamento) f(ieri) i(ussit) / L(ucius) Ponponius(!) / Polio(!) h(eres) p(onendum) c(uravit)","Lucius Tertius Luci filius Sergia Tertianus Heraclea miles legionis XI Claudiae Piae Fidelis annorum XL stipendiorum XVII testamento fieri iussit Lucius Ponponius Polio heres ponendum curavit","44.0160408","16.0072244"
